-6.932076,-7.3893242,-12.937261,-3.609139,-8.6950617,-10.046865,-8.216156,-1.7316304,-5.2835903,1.1723506,-7.3924894,-1.068709,-5.76443,-3.5048809,-11.445748,-4.9338708,-11.250896,6.491118,3.9381323,-2.0254915,-3.7436829,-3.0387847,-3.6755149,-6.8128853,-11.369461,-0.83916342,-6.5327754,-4.402482,-4.275589,-0.9442265,-6.834672,-4.8882246,-8.3183813,-0.30489254,-7.9189882,-7.2898669,-8.1930075,-7.9707451,-17.556385,-8.0472488,-11.607887,-11.811134,-7.348134,-7.3440809,-27.963053,-33.322384,-14.822788,-25.376904,-17.628099,-22.638987,-23.297768,-16.834412,-15.299925,-21.783039,-19.340935,-16.291817,-13.983837,-12.321186,-12.917783,-11.331491,-17.533186,-13.105682,-14.281823,-9.7253685,-8.2472029,-7.7605367,-8.4627972,-8.6074934,-12.163722,-6.8215265,-5.7558885,-0.76933616,0,7.9119449,0.034260079,2.9252605,1.1549733,-0.15963742,-4.9178252,6.2693124,6.9816413,4.8023896,0.035467718,-3.5945616,-0.57865566,-6.9229164,-12.16447,2.2807679,-11.523708,-4.2403131,-8.3516941,-15.439958,-11.08727,-7.4350276,-8.1671762,-7.9291205,-7.7811227,-13.506229,-3.3863506,-3.576438,-7.0257382,-9.7612734,-3.428134,-7.626719,-9.9356823,-7.8809862,2.3961663,-4.2068362,-7.5786901,-5.9104066,-6.3739514,-7.488863,-13.922523,-3.9812381,-7.4578428,-12.698194,-9.7440739,-8.510952,-9.0621281,-5.9269037,-3.2860994,-4.8183346,-5.1472449,-9.5253429,0.001461779,-7.6631622,-3.73031,-0.35404468,-3.5495303,0.76261938,0.57836241,-0.77292836,1.2113656,0.50053626,8.348937,3.8197098,-1.4203533,8.2618074,4.196888,2.2781703,19.346447,31.773001,23.842346,22.314631,23.918243,30.936594,30.625332,32.533703
0.044302609,10.146307,-0.003581235,0.11202422,3.6218803,4.2773256,2.0249588,2.7079866,4.3881145,1.0518821,-1.4786185,-3.6221049,-1.1157306,-4.9675603,-10.104621,0.51919085,-15.907859,-4.2867813,-2.705708,-6.179286,-3.0266812,-2.7964072,-2.1596007,-7.1434698,-2.8022346,-5.967319,-7.4189053,-6.9749236,-6.8288488,-8.3885069,-1.7484875,-4.1121416,-7.7324128,1.4622617,-3.9515519,2.3509562,-1.4853173,-8.3328171,-7.8560419,1.1372646,-5.5190296,-6.7048287,-5.691174,-5.2008867,-9.8383017,-7.280993,-5.7753878,-2.5855703,-4.2592978,-7.0847664,-5.2284651,-1.8451086,-2.1596723,-4.2698388,-6.4467916,-1.2162036,-4.0585809,-3.9946358,-5.4741058,-13.103119,-6.4071832,-2.2083929,-3.8521347,-1.0981251,-0.83983856,-3.8732445,0.42175373,-2.456512,-5.6465635,-0.99091566,-1.0129476,2.5315497,0,0.64496553,0.87038249,-5.5372624,2.9402223,-0.45802987,3.5472214,7.2955189,3.1745238,2.5588679,7.1468897,5.1573648,1.7893573,13.823912,0.85598284,6.5282426,-0.48849267,5.7387886,-1.6930109,4.1382113,4.0270033,8.0282822,1.5316075,5.5907006,7.4378409,6.6238198,8.018569,4.023735,4.5729475,4.6374073,1.6532847,6.4625859,8.0522518,5.9005585,10.996326,7.5622926,14.438464,9.98944,10.434304,14.375846,6.5653911,15.679526,13.264363,10.419026,9.9732866,11.736365,5.0530672,12.638878,11.70835,12.771345,11.088303,12.229054,9.3104563,12.82564,11.500608,14.893789,9.9415331,13.73646,11.547213,10.583632,9.0811777,13.658921,25.625799,7.3001075,13.444357,9.3454084,12.571946,12.319925,6.8233576,8.3397322,14.318409,12.402225,11.772712,14.187837,13.176625,16.785311
-13.845959,-14.63996,-12.325692,-18.261999,-14.321,-13.09272,-19.512749,-16.648478,-13.254465,-11.42824,-12.922695,-16.181683,-16.454922,-15.76277,-12.823687,-8.6066046,-22.559031,-8.5162268,-12.078132,-5.5856433,-9.40026,-11.000059,-16.76329,-6.1451125,-4.2456069,-0.71115726,-1.2234454,-1.3507665,-1.9107187,-0.38540226,-3.0564358,1.0531106,-0.47738278,4.0928941,-1.0056925,2.2063155,0.77740932,0.90899885,-2.5856192,-2.8498938,-2.6600449,-4.2104168,1.4220175,5.0502005,-11.903871,-12.273573,-9.1814499,-11.048421,-5.9451704,-3.6238284,-12.91423,-8.9558191,-5.5608974,-3.2089167,-4.3255491,1.5273768,-1.7988484,-1.0098172,0.65285784,0.38570827,-0.82814777,-0.96044481,-1.2049308,-0.83944124,1.0526121,4.2551293,7.1256151,0.39696953,-2.0780566,-1.8793488,8.7054911,0.46819064,0,0.37655899,-3.6019516,2.4393432,2.0769939,6.6412244,-2.4684134,3.1498826,-5.1160455,1.0456742,-5.6508074,-2.4791875,-4.8010988,1.8775437,-4.8006463,-2.6881363,0.21350417,5.9446225,2.9006581,-2.069083,5.0413694,2.6490831,-2.3138363,-5.6835814,-2.6369426,-3.0065849,1.0243466,2.8076091,-3.8251278,1.9104605,-3.1310177,4.3463068,-6.1991987,-9.3575325,6.6738434,2.2910707,2.9021966,2.1972952,1.9270946,5.1265926,-4.5956182,10.116652,2.0971143,1.2307622,4.1682553,0.019872863,3.5243371,7.1727552,3.5640206,10.760546,6.6146455,4.3921108,8.2631578,2.3877771,5.4919734,1.6480594,1.2439257,5.3723493,6.1293507,-0.32463336,9.5869589,11.048437,16.703859,11.870861,13.366714,9.9179277,17.605106,18.644793,14.522122,18.697498,20.0672,20.111639,19.943943,20.818882,21.753035,25.165117
-22.953306,-12.025219,-12.919421,-14.85791,-14.167071,-10.041066,-17.610903,-9.6349916,-11.23022,-6.070282,-6.9712367,-12.55465,-15.182035,-8.6754742,-14.497469,-7.9639897,-20.111181,-7.4288187,-11.11501,-7.3714447,-9.0971956,-1.4774998,-13.328821,-6.9080262,-2.0596266,-1.3002219,-0.63544488,-6.2479014,-3.1403222,1.8017327,2.2651727,-7.5040698,2.6148951,-3.4676931,2.3658788,2.1162865,-2.668118,-2.2578366,-8.2653847,4.894773,1.8111207,2.7495785,0.38878348,5.839056,-0.63003021,-1.5918927,1.2046158,-4.6232219,2.1772361,9.4341631,0.86242175,9.274087,6.3650203,4.7203989,4.4250269,5.0720191,4.046277,-5.3478231,-5.1977901,-3.1540828,-3.8250856,2.9059732,0.018652311,0.15257612,4.6017861,2.3665614,2.8219206,2.6286356,-6.25741,2.2375596,4.632071,5.0826511,0,4.654871,-10.750076,-8.663702,-2.8189445,-3.535162,-9.7010431,-6.0595694,4.8124657,-0.75385147,0.74653143,-3.847285,2.141793,2.3348796,2.2036526,4.5770173,7.4994049,4.8026161,4.1511788,2.8564231,4.4619451,5.5839291,5.0545297,3.2727411,7.7504659,5.0272055,4.1444168,6.3016028,5.676127,4.5273862,5.9136391,5.8279061,7.0683947,4.3016739,11.190362,6.4116535,7.0533361,5.299788,5.7885976,12.722648,4.4198518,8.4996471,8.4679337,8.5203285,10.070469,8.5506639,11.369204,11.891666,10.228317,11.41507,9.4035072,10.106901,8.8850012,12.222851,12.588736,14.570389,8.3210459,13.863679,11.370684,8.4317503,12.68112,9.5172338,14.463382,8.7466459,9.1013842,10.943465,7.4130864,11.305705,11.217826,16.317348,12.75014,14.647053,13.912606,14.204089,14.906772,16.760731
-19.983225,-24.013287,-6.2941074,-14.275765,-22.050411,-12.799667,-19.749256,-4.744905,-13.539443,-5.7603664,-8.4118986,-7.1972303,-12.018629,-7.6887927,-13.28476,-7.7741575,-18.796909,-7.9191527,-13.646541,-5.6381311,-4.7128601,-1.2519311,-1.3071804,-5.7817698,1.3329967,2.4901445,6.120985,-2.3885889,0.052696858,-1.7209767,3.1118543,-5.1749558,-5.4892426,-0.64123696,-1.3333272,1.4115729,7.172718,1.5895422,-2.2451687,4.3447161,6.8633327,2.7859795,12.373155,8.8048239,7.8049107,-2.6971595,4.9547763,8.3834877,10.199807,7.0409832,7.8853235,9.9696188,9.430994,8.7559528,13.66772,10.945593,6.4459457,2.9811175,1.5726261,-2.2047963,1.2468853,2.1958916,-3.1032147,0.73824108,2.6275356,1.2105329,-0.05637965,-4.4594469,-4.1229138,0.34508118,1.5171481,2.4472721,0,-0.11704698,-0.090539843,-3.2538068,-1.3813233,0.12906088,7.4748788,1.1813372,2.2179399,-3.2171104,1.9591479,-0.029457418,-2.9311111,-5.7411904,-0.99743181,-2.2458007,1.0218152,-0.45524132,6.3487186,-2.4597189,-0.7952835,1.9310089,0.31099942,-2.1072001,3.0328393,-7.153049,-0.63855922,-0.65865648,-1.7208067,-3.7719271,-0.6147514,-2.3945131,0.26076221,-0.94367152,2.6016421,-0.87371582,-0.42166173,1.7239584,0.12933141,4.0493054,-4.8340201,-1.1678061,-3.3179781,-3.2547665,-3.0656726,-3.5743961,-3.3077216,-3.7957315,0.41241586,-0.092648886,-2.3229694,1.2316333,-0.35903156,2.4268479,3.5325029,5.0723591,-0.21804462,2.4587657,3.8912287,-0.63881546,5.3826041,1.1512362,7.130589,3.223665,-0.78337276,3.3105905,-1.1420765,2.2913632,3.6581295,-0.62680888,-3.192626,-3.6560876,-2.7160375,-4.2919855,-2.7245092,-4.2843871
-13.87133,-15.678735,-13.302824,-17.754805,-14.57128,-12.220787,-18.373861,-15.76606,-12.894668,-7.7817693,-13.204548,-19.358822,-11.70018,-10.24192,-10.572229,-3.513242,-15.724518,-6.9652758,-6.3763089,-11.134492,-13.091681,-10.493282,-21.31752,-9.8844242,-8.301446,-7.2739568,-6.5661898,-8.6538687,-10.703941,-7.0821815,-8.6242466,-8.5752153,-9.1186981,-7.5144053,-13.40946,-2.4588742,-4.6218009,-4.6125398,-10.984995,-8.121089,-6.2354288,-10.14076,-0.90138555,-2.0130913,-8.1724243,-11.11553,-5.0056891,-11.416001,-8.1660814,-3.7065606,-5.399375,1.9798248,-7.8132973,-3.9234512,-7.8456888,-4.5563488,-4.4454746,-2.1234531,-1.3957098,1.6809876,-4.9899035,0.9819265,-1.3132826,-0.42614737,-1.646528,-3.3533139,-0.16814734,-1.7845235,-3.5424163,-2.5344257,-1.0967213,3.8861783,0,6.6503353,-6.4009089,-2.6889379,-0.4987348,0.39654478,-7.5654259,-1.8831149,-2.4082513,-2.9012916,-1.156556,-2.9941704,-3.918587,-2.2270052,-2.1613522,1.6190349,-2.3708782,-3.8164508,-1.6447457,-3.3487768,-0.012611479,3.47333,0.27192882,-4.206346,2.3896823,-1.4615372,-2.4709694,-0.20069352,-3.2794316,-1.2464557,1.0183829,3.1655073,4.223084,-1.2896253,0.97773778,-5.113194,0.94089288,5.657227,-0.47540611,7.932054,-1.133128,2.4655278,1.8532376,1.1649855,5.1525974,0.88549185,4.1111293,4.1358962,4.9057937,3.763221,3.322773,3.1559625,1.1489153,8.5842781,8.4087133,12.415925,-1.7192969,9.6735573,9.0207567,1.0464756,4.454155,4.8812995,7.0247731,2.5558219,1.5430312,2.5281279,-0.84804428,2.3380632,4.9634905,5.1016426,-0.99793047,6.9479961,5.4024811,6.0198336,7.1152873,7.7495928
-1.5866609,4.1942983,14.153898,2.4949806,0.75689316,6.0735512,1.1827126,-0.53042608,9.53578,11.329656,9.1384306,4.7380595,7.9694958,8.2993059,4.9124827,11.873777,-4.0760603,10.802073,5.6636214,11.079109,7.1365433,8.9120712,3.7179525,7.0863876,6.5887418,13.081048,5.4355965,9.8806095,10.284937,8.277564,14.141435,10.127557,7.469317,12.986341,8.1330242,13.201365,11.453732,12.047247,1.3838692,11.415308,11.565691,6.4888501,11.334334,11.879965,2.3021352,-2.1992648,2.7348719,0.79551125,1.1249428,2.4166515,1.078546,8.0384197,7.2847104,1.9857781,5.1728187,4.5901656,3.6303959,3.3408246,4.5252409,6.5933509,6.7867594,11.237161,16.402447,13.100902,13.35973,3.8052614,8.0446215,6.1913657,-5.3767147,3.0911734,-1.021782,-1.8575288,0,4.8979464,-6.4402499,-5.7066026,2.4680142,6.1378975,-1.9516326,-2.4084649,-5.0382552,-2.3948543,2.5413046,1.3992963,-10.30372,-5.5566759,-6.8808875,0.64462364,-5.6892142,-4.1110935,-3.6770873,-4.6120353,-2.9549634,-2.7551408,-6.9094687,-9.0909328,-8.6982298,-8.4953003,-6.1960511,-8.963665,-10.993002,-5.599895,-5.1114373,-8.6588078,-6.2430496,-10.626573,-6.119009,-3.726553,-5.2957196,-9.0925684,-2.3085227,1.2531402,-16.564867,-8.5748577,-5.8128085,-6.7675967,-14.553367,-11.033181,-10.632138,-10.455151,-10.903043,-10.698244,-13.909355,-8.04424,-8.5710583,-6.6517596,-7.6506453,-1.7167231,-9.6316137,-11.102968,-5.7608395,-6.1279278,-3.5018349,-4.1776285,-6.1249595,-12.195065,-0.12693325,0.89953935,-4.8062944,-1.7420011,-5.6014605,-0.75741208,-5.3232217,-4.2051191,-4.092936,-2.2461083,-2.2845573,-1.7342172
-12.823409,-17.018696,-14.863175,-14.111463,-19.237896,-16.242233,-16.161186,-14.913991,-6.6604257,-3.0075676,-6.5416231,-8.4180269,-4.7424097,-3.2179577,-7.4961901,1.2645117,-8.6574011,-3.0248749,-0.33547425,4.5899501,-1.2214211,2.7075956,-4.189878,-2.813952,-3.4607174,-0.33554453,-4.2045531,-3.972574,-6.0864296,-3.2850676,-4.1815109,-0.60229784,-8.4353075,1.9203285,-9.2188168,5.6490655,0.18764412,-1.6290404,-5.869544,5.4094272,2.3434026,5.7710028,11.300741,2.342886,-6.2062826,-17.035322,-4.9553103,-1.6894239,-7.5304146,-3.0832584,-6.6923685,-3.4100018,-3.4107442,-5.4603233,-2.7357421,-1.3050817,-2.9404378,-5.084197,2.8127687,-0.77559978,-0.82467908,1.0569774,-2.5943365,-1.0286343,0.94165534,2.9849505,1.4368697,1.5038273,-1.8318857,-1.5495869,0.72747022,3.9492996,0,-2.2062182,-1.7595775,-5.5022001,6.0291719,8.7271538,-0.55797642,6.5721645,6.5402975,1.411011,1.945956,2.0337801,2.8087888,0.21247189,1.4657642,2.5733075,1.3950986,4.0187936,0.087630622,0.12005313,4.8390555,5.9318538,1.1519276,3.9606032,6.5053844,5.3904462,5.4912038,2.628722,6.254065,4.2545133,3.4858811,3.8112926,3.6264031,5.2360034,5.4264092,6.9113884,0.7360146,3.5029063,7.1468649,7.7101598,3.1273549,15.42292,8.9641581,4.3710365,5.2808437,7.8842077,4.6785903,6.783217,5.0140667,10.416603,7.8881307,9.7075243,7.8370852,7.5986323,10.604806,17.957458,9.5163116,19.410751,15.199229,18.181736,11.529941,12.975189,20.5728,4.708045,9.601306,15.19815,7.9325924,8.5775909,12.380405,16.843321,9.7909241,16.469137,14.83694,15.15209,15.480931,17.6544
-3.8697133,-3.7602332,-1.9727868,-9.4250126,-4.8901062,-7.2839794,-8.928894,-5.6573243,0.51831096,1.9423953,-1.6650375,-5.2870464,-0.017368291,9.2818031,-1.5761223,2.4645948,-9.1915092,5.5028534,3.8731334,3.6177201,0.42358747,-1.7090179,2.8882353,-2.8173745,0.60904795,3.7367778,0.65449053,0.18728225,-5.5345721,1.9366587,-9.7011814,1.4633803,0.94702506,-2.4076295,-0.30795655,4.8323135,3.8504484,3.7210224,-0.60362971,6.3969536,-5.9846287,-0.86746061,6.6541142,4.0225706,-3.0463719,-9.3319492,-7.9299784,-2.1633408,-5.5675578,-4.8416657,-4.4716959,-4.1354694,-0.43754342,-5.3000736,-3.815083,-1.4163883,-5.6560535,-0.75539577,-0.73514837,-1.6432798,-1.4501412,-0.87884271,-1.7545853,-0.46409982,-3.4956229,-3.6189766,-2.8552561,-0.009339066,-4.8824978,0.44879085,5.0936723,2.6457677,0,2.5635159,-4.3284807,-5.7086267,-8.3536587,3.324405,1.9869976,0.88214445,5.8541927,-0.80720609,4.516675,1.7692229,1.5882665,2.5608435,0.52784729,2.1166537,2.6177993,4.0229564,4.6098313,0.53214574,1.9623666,4.9413066,2.6777868,3.6773369,3.3792436,3.6189756,-4.6844325,1.9931412,2.8004265,6.2848516,5.623559,3.8580654,7.4463258,-0.67060477,7.7414207,3.2207949,3.92273,6.8455515,-0.003188228,9.2885151,-1.4610856,8.6140957,9.169014,7.2812395,10.498201,11.799185,11.518289,13.873146,6.0128922,15.540462,11.087272,9.0201674,6.7449703,8.040349,9.5954695,14.156619,11.416663,15.717272,14.376211,12.711122,10.8686,10.823893,14.480142,17.117807,15.007604,6.7832465,13.927775,10.486013,13.641062,10.536398,13.751444,12.976258,10.491822,15.802755,15.723724,19.235428
